"Year","INSTNM","STABBR","REGION","ADM_RATE","UGDS","COSTT4_A","MD_EARN_WNE_P10","MD_EARN_WNE_P6","DEBT_MDN_SUPP","RPY_3YR_RT_SUPP","LO_INC_RPY_3YR_RT_SUPP","MD_INC_RPY_3YR_RT_SUPP","HI_INC_RPY_3YR_RT_SUPP","C150_4_POOLED_SUPP","C200_4_POOLED_SUPP","RET_FT4_POOLED_SUPP","isNCF"
"2020","University of Wisconsin-Stout","WI",3,0.9011,7445,"19477",45100,39200,"15750",0.7545918367,0.6309921962,0.7966101695,0.7869147659,0.5625,0.579,0.6906,FALSE
"2020","University of Wisconsin-Superior","WI",3,0.776,2191,"18421",36700,31200,"15250",0.5800893427,0.5199362041,0.5960144928,0.6546391753,0.396,0.4325,0.7131,FALSE
"2020","University of Wisconsin-Madison","WI",3,0.5173,30360,"25497",56200,45000,"18750",0.8389795638,0.7436932392,0.8362403101,0.8626062323,0.8722,0.8644,0.9537,FALSE
"2020","University of Wisconsin-Milwaukee","WI",3,0.7403,21027,"22226",44200,36300,"16534",0.6149974836,0.4837027379,0.6337224384,0.7169187146,0.4283,0.4479,0.7374,FALSE
"2020","University of Wisconsin-Platteville","WI",3,0.8236,7786,"18553",47300,39000,"16500",0.7767857143,0.677027027,0.7881811205,0.821564161,0.5322,0.5602,0.7805,FALSE
"2020","University of Wisconsin-River Falls","WI",3,0.7507,5570,"19471",40900,35600,"14250",0.7629902782,0.6898638427,0.7662694775,0.7993501219,0.5464,0.573,0.7547,FALSE
"2020","University of Wisconsin-Stevens Point","WI",3,0.8329,8161,"18368",40200,33600,"15760",0.7446703024,0.6337880378,0.7719072165,0.7861347286,0.6354,0.649,0.7369,FALSE
"2020","Casper College","WY",7,,2336,"11920",35500,30700,"5500",0.5239651416,0.4109589041,0.619047619,0.6424242424,,,,FALSE
"2020","Central Wyoming College","WY",7,,968,"11119",28400,23400,"4797",0.4884210526,0.4306569343,0.5267175573,0.6428571429,,,,FALSE
"2020","Eastern Wyoming College","WY",7,,566,"12518",28500,23000,"5500",0.5415384615,0.4315068493,0.5545454545,0.7536231884,,,,FALSE
"2020","Laramie County Community College","WY",7,,2741,"11068",34600,29400,"6624",0.5653939886,0.4839203675,0.6685552408,0.64,,,,FALSE
"2020","Northwest College","WY",7,,1032,"12771",30000,27400,"5500",0.5474339036,0.4609929078,0.6041666667,0.6363636364,,,,FALSE
"2020","Northern Wyoming Community College District","WY",7,,2015,"13477",35400,29900,"5500",0.5875968992,0.4516129032,0.6761904762,0.7115384615,,,,FALSE
"2020","Western Wyoming Community College","WY",7,,1740,"12267",31800,29100,"4782",0.5269541779,0.4130434783,0.5815899582,0.6574585635,,,,FALSE
"2020","Cheeks Beauty Academy","WY",7,,49,"not reported",17300,17400,"5513",0.359375,0.2965517241,,,,,,FALSE
"2020","WyoTech","WY",7,,38,"not reported",45600,34900,"8208",0.4455045872,0.3397294747,0.5345384119,0.7202216066,,,,FALSE
"2020","University of Wyoming","WY",7,0.9603,9854,"19777",47300,38700,"12500",0.7481873954,0.674893617,0.7826855124,0.7849882721,0.5744,0.5907,0.7818,FALSE
"2020","American Samoa Community College","AS",9,,991,"8050",22300,14700,"-999",,,,,0.3455,,,FALSE
"2020","Guam Community College","GU",9,,1677,"11157",23500,20100,"-999",,,,,,,,FALSE
"2020","University of Guam","GU",9,,3375,"13659",30100,22800,"12000",0.5910878113,0.5153203343,0.6360655738,0.7272727273,0.3383,0.3615,0.7274,FALSE
"2020","Northern Marianas College","MP",9,,1175,"8738",20700,14800,"-999",,,,,0.1812,0.1461,0.7265,FALSE
"2020","Institute of Beauty Careers","PR",9,,146,"not reported",13700,12600,"-999",,,,,,,,FALSE
"2020","Educational Technical College-Recinto de Bayamon","PR",9,,28,"not reported",15200,12700,"-999",,,,,,,,FALSE
"2020","American University of Puerto Rico","PR",9,,396,"16705",21700,15800,"3850",0.4379746835,0.4126506024,,,0.2641,0.3281,0.5931,FALSE
"2020","American University of Puerto Rico","PR",9,,544,"16432",21700,15800,"3850",0.4379746835,0.4126506024,,,0.3324,0.3371,0.6968,FALSE
"2020","Antilles School of Technical Careers","PR",9,,419,"not reported",19200,16600,"-999",,,,,,,,FALSE
"2020","Universidad Adventista de las Antillas","PR",9,0.9907,1125,"13410",20300,18300,"10850",0.4365853659,0.3959044369,,,0.4358,0.3608,0.7169,FALSE
"2020","Atlantic University College","PR",9,,1581,"9627",20100,13900,"3600",0.5347985348,0.4743589744,,,0.324,0.3642,0.7418,FALSE
"2020","Universidad Central de Bayamon","PR",9,0.71,1169,"12275",19600,16100,"6750",0.4342105263,0.432,,,0.1523,0.2425,0.4778,FALSE
"2020","Columbia Central University-Caguas","PR",9,,1050,"9647",21300,17000,"-999",,,,,0.4508,,0.375,FALSE
"2020","Carlos Albizu University-San Juan","PR",9,0.6304,380,"16481",30200,26700,"5500",0.4501160093,0.4402730375,0.4403669725,,,,0.7662,FALSE
"2020","Caribbean University-Bayamon","PR",9,,936,"8975",18700,15900,"6000",0.3196428571,0.3077731092,,,0.238,0.2936,0.6716,FALSE
"2020","Caribbean University-Carolina","PR",9,,288,"8981",18700,15900,"6000",0.3196428571,0.3077731092,,,0.2258,0.1948,0.6774,FALSE
"2020","Pontifical Catholic University of Puerto Rico-Arecibo","PR",9,0.9924,510,"14025",18500,14800,"10092",0.317867036,0.2926613616,0.4162348877,0.3191489362,0.3402,0.3636,0.7351,FALSE
"2020","Pontifical Catholic University of Puerto Rico-Ponce","PR",9,0.9171,5144,"15161",18500,14800,"10092",0.317867036,0.2926613616,0.4162348877,0.3191489362,0.397,0.4809,0.7895,FALSE
"2020","CEM College-San Juan","PR",9,,408,"13267",19000,15300,"3667",0.5433789954,0.5300546448,,,0.7325,,0.6304,FALSE
"2020","Universidad Teologica del Caribe","PR",9,,262,"11582",20200,,"-999",,,,,,,0.4306,FALSE
"2020","Colegio Universitario de San Juan","PR",9,0.9362,1174,"5810",24400,19400,"-999",,,,,0.171,0.4233,0.6048,FALSE
"2020","Universidad Ana G. Mendez-Cupey Campus","PR",9,,9331,"13259",19400,16800,"8250",0.4334502924,0.41875,0.4914529915,0.641509434,0.3243,0.3334,0.6986,FALSE
"2020","Conservatory of Music of Puerto Rico","PR",9,0.7778,384,"11491",15100,12400,"8500",0.5189873418,0.4509803922,,,0.623,0.5918,0.8636,FALSE
"2020","Center for Advanced Studies On Puerto Rico and the Caribbean","PR",9,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","EDP University of Puerto Rico Inc-San Sebastian","PR",9,0.8522,1064,"14049",18700,16200,"9500",0.4144295302,0.3969631236,,,0.1013,0.1552,,FALSE
"2020","Emma's Beauty Academy-Mayaguez","PR",9,,398,"not reported",13000,10500,"-999",,,,,,,,FALSE
"2020","Escuela de Artes Plasticas y Diseno de Puerto Rico","PR",9,0.939,441,"7122",16000,9200,"-999",,,,,0.35,0.4375,0.8777,FALSE
"2020","Instituto Tecnologico de Puerto Rico-Recinto de Manati","PR",9,0.8367,588,"5025",20200,16700,"-999",,,,,,,,FALSE
"2020","Huertas College","PR",9,,796,"11442",18500,15800,"4500",0.4772727273,0.4285714286,,,0.432,,0.4848,FALSE
"2020","Humacao Community College","PR",9,,467,"8734",18200,15200,"-999",,,,,0.7188,,0.6316,FALSE
"2020","ICPR Junior College-Arecibo","PR",9,,289,"14568",16100,12700,"-999",,,,,,,,FALSE
"2020","ICPR Junior College-Mayaguez","PR",9,,429,"12320",16100,12700,"-999",,,,,,,,FALSE
"2020","Richport Technical College","PR",9,,46,"not reported",14100,11500,"-999",,,,,,,,FALSE
"2020","Instituto de Banca y Comercio Inc","PR",9,,8295,"not reported",16300,13900,"5500",0.5454545455,,0.6382978723,,,,,FALSE
"2020","Instituto Tecnologico de Puerto Rico-Recinto de Guayama","PR",9,0.8678,498,"7228",20200,16700,"-999",,,,,,,,FALSE
"2020","Instituto Tecnologico de Puerto Rico-Recinto de Ponce","PR",9,0.987,430,"4125",20200,16700,"-999",,,,,,,,FALSE
"2020","Instituto Tecnologico de Puerto Rico-Recinto de San Juan","PR",9,0.9828,422,"3990",20200,16700,"-999",,,,,,,,FALSE
"2020","Inter American University of Puerto Rico-San German","PR",9,0.4525,3747,"14322",19800,16200,"6000",,,,,0.4273,0.3913,0.7885,FALSE
"2020","Inter American University of Puerto Rico-Aguadilla","PR",9,0.464,3622,"13284",19800,16200,"5500",,,,,0.358,0.3176,0.7363,FALSE
"2020","Inter American University of Puerto Rico-Arecibo","PR",9,0.2828,3553,"13476",19800,16200,"5500",,,,,0.3666,0.3522,0.713,FALSE
"2020","Inter American University of Puerto Rico-Barranquitas","PR",9,0.4017,1513,"13479",19800,16200,"2500",,,,,0.4131,0.4662,0.7192,FALSE
"2020","Inter American University of Puerto Rico-Metro","PR",9,0.1793,5377,"17502",19800,16200,"-999",,,,,0.3525,0.3645,0.7063,FALSE
"2020","Inter American University of Puerto Rico-Ponce","PR",9,0.2754,4155,"13564",19800,16200,"4500",,,,,0.4207,0.3061,0.7651,FALSE
"2020","Inter American University of Puerto Rico-Fajardo","PR",9,0.571,1750,"14186",19800,16200,"5000",,,,,0.3208,0.2852,0.73,FALSE
"2020","Inter American University of Puerto Rico-Guayama","PR",9,0.4308,1585,"13893",19800,16200,"6500",,,,,0.3154,0.3111,0.7227,FALSE
"2020","Inter American University of Puerto Rico-Bayamon","PR",9,0.3072,4169,"13508",19800,16200,"5500",,,,,0.3106,0.3172,0.7355,FALSE
"2020","Inter American University of Puerto Rico-School of Law","PR",9,,,"not reported",19800,16200,"-999",,,,,,,,FALSE
"2020","International Technical College","PR",9,,61,"not reported",17200,16400,"-999",,,,,,,,FALSE
"2020","Liceo de Arte y Tecnologia","PR",9,,989,"not reported",21200,17200,"2860",0.4880174292,0.4556962025,0.5655737705,,,,,FALSE
"2020","Modern Hairstyling Institute-Bayamon","PR",9,1,209,"not reported",15300,11500,"-999",,,,,,,,FALSE
"2020","Modern Hairstyling Institute-Arecibo","PR",9,0.8636,74,"not reported",14700,10200,"-999",,,,,,,,FALSE
"2020","National University College","PR",9,0.5745,10203,"12941",17400,15700,"8475",0.29225,0.2710495963,,,0.2796,0.2164,0.5744,FALSE
"2020","Ponce Paramedical College Inc","PR",9,,0,"not reported",16000,13100,"5500",0.2855787476,0.2647058824,,,,,,FALSE
"2020","Ponce Health Sciences University","PR",9,,23,"32615",,,"-999",,,,,,,,FALSE
"2020","University of Puerto Rico-Aguadilla","PR",9,0.7436,3046,"9569",,,"5500",0.5598591549,0.547008547,,,0.4391,0.4362,0.7997,FALSE
"2020","University of Puerto Rico-Arecibo","PR",9,0.4995,3617,"12175",,,"4500",0.5862068966,0.5741444867,,,0.4589,0.5102,0.8815,FALSE
"2020","University of Puerto Rico-Bayamon","PR",9,0.6988,4190,"7569",,,"4500",0.6639344262,0.6235294118,,,0.3242,0.404,0.8131,FALSE
"2020","University of Puerto Rico-Carolina","PR",9,0.316,3262,"11894",,,"4500",0.5793357934,0.5459459459,,,0.4337,0.5059,0.7551,FALSE
"2020","University of Puerto Rico-Cayey","PR",9,0.7231,3064,"12029",,,"5000",0.7045454545,0.6511627907,,,0.4648,0.5206,0.7969,FALSE
"2020","University of Puerto Rico-Humacao","PR",9,0.4187,3249,"13246",,,"5000",0.6226415094,0.5793991416,,,0.5311,0.4973,0.8178,FALSE
"2020","University of Puerto Rico-Utuado","PR",9,0.4038,831,"15786",,,"3500",0.3513513514,0.3222222222,,,0.1943,0.1783,0.5101,FALSE
"2020","University of Puerto Rico-Mayaguez","PR",9,0.6351,12060,"14302",,33600,"6000",0.673245614,0.6432491767,0.7341772152,0.7258064516,0.471,0.4842,0.8817,FALSE
"2020","University of Puerto Rico-Medical Sciences","PR",9,,346,"not reported",,,"5500",0.7575757576,0.7070707071,,,,,,FALSE
"2020","University of Puerto Rico-Ponce","PR",9,0.3526,2828,"11071",,,"4500",0.5133079848,0.5049019608,,,0.4453,0.4876,0.8308,FALSE
"2020","University of Puerto Rico-Rio Piedras","PR",9,0.4267,11503,"11299",,20700,"5500",0.6005586592,0.563559322,0.6649746193,0.7021276596,0.5749,0.549,0.8052,FALSE
"2020","Universidad Ana G. Mendez-Carolina Campus","PR",9,,8794,"13113",19600,16500,"6838",0.3817833582,0.3639500929,0.4505747126,0.5,0.2989,0.3029,0.7142,FALSE
"2020","Universidad del Sagrado Corazon","PR",9,0.3946,4184,"18503",20200,16500,"11250",0.4516944866,0.4169662114,0.5298804781,0.5595238095,0.3771,0.4098,0.7443,FALSE
"2020","Seminario Evangelico de Puerto Rico","PR",9,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","Universidad Central Del Caribe","PR",9,0.8889,127,"15886",29100,24900,"6000",0.5714285714,,,,0.4546,,0.8438,FALSE
"2020","Universidad Politecnica de Puerto Rico","PR",9,,3471,"20563",29800,21900,"11000",0.53375695,0.5019404916,0.5681818182,0.6555555556,0.2293,0.2979,0.8488,FALSE
"2020","Pontifical Catholic University of Puerto Rico-Mayaguez","PR",9,0.962,1155,"13521",18500,14800,"10092",0.317867036,0.2926613616,0.4162348877,0.3191489362,0.284,0.3284,0.6919,FALSE
"2020","Universidad Ana G. Mendez-Gurabo Campus","PR",9,,12734,"13210",19700,16500,"7000",0.4478568272,0.4227596017,0.5301075269,0.5925925926,0.2911,0.2835,0.758,FALSE
"2020","College of Micronesia-FSM","FM",9,0.7635,1929,"10153",19500,16000,"-999",,,,,,,,FALSE
"2020","Palau Community College","PW",9,,475,"6235",,,"-999",,,,,,,,FALSE
"2020","University of the Virgin Islands","VI",9,0.9778,1650,"17349",32000,24400,"9321",0.3975903614,0.3529411765,0.4786729858,0.3924050633,0.2289,0.2823,0.7171,FALSE
"2020","Stanford University","CA",8,0.0436,7083,"69109",94000,70400,"10000",0.8992,0.8888888889,0.8888888889,0.9061662198,0.9432,0.962,0.986,FALSE
"2020","Purdue University-Main Campus","IN",3,0.5798,33495,"22430",55100,44800,"15750",0.7809330629,0.6946778711,0.7620437956,0.8282363762,0.7945,0.7794,0.9149,FALSE
"2020","Blue Hills Regional Technical School","MA",1,0.3333,55,"not reported",63300,44800,"9128",0.6774193548,0.649122807,,,,,,FALSE
"2020","Parker University","TX",6,,458,"34461",44000,31400,"7500",0.4362017804,0.3684210526,0.4941176471,0.6511627907,0.7966,,0.7791,FALSE
"2020","EDP University of Puerto Rico Inc-San Juan","PR",9,0.8578,1960,"13880",18700,16200,"9500",0.4144295302,0.3969631236,,,0.3543,0.55,0.617,FALSE
"2020","ICPR Junior College-General Institutional","PR",9,,562,"14077",16100,12700,"-999",,,,,,,,FALSE
"2020","City College-Fort Lauderdale","FL",5,,303,"29610",28400,23300,"19000",0.2153157633,0.1944268524,0.2584269663,0.4473684211,0.4,,,FALSE
"2020","Meridian College","FL",5,,233,"not reported",18100,20100,"11833",0.2782258065,0.2602040816,,,,,,FALSE
"2020","Georgia State University-Perimeter College","GA",5,0.6558,16312,"11316",34300,26100,"11750",0.4443787482,0.38736734,0.4685159501,0.5472408027,,,,FALSE
"2020","Georgia Piedmont Technical College","GA",5,,2321,"13466",26100,23500,"9500",0.2173038229,0.1982543641,0.2631578947,0.425,,,,FALSE
"2020","Cortiva Institute-Chicago","IL",3,,180,"not reported",33800,22700,"7917",0.4140508221,0.3125,0.5662650602,0.676056338,,,,FALSE
"2020","ETI School of Skilled Trades","IL",3,,257,"not reported",42700,31500,"9500",0.3949329359,0.3195652174,0.5256410256,0.6545454545,,,,FALSE
"2020","Trend Setters' Academy of Beauty Culture-Elizabethtown","KY",5,,22,"not reported",14900,13300,"5453",0.2264808362,0.1960784314,,,,,,FALSE
"2020","Traxlers School of Hair","MS",5,,47,"not reported",,,"-999",,,,,,,,FALSE
"2020","Metro Business College-Rolla","MO",4,,32,"not reported",19100,18400,"9500",0.3125,0.2727272727,,,,,,FALSE
"2020","Metro Business College-Jefferson City","MO",4,,48,"16071",19100,18400,"9500",0.3125,0.2727272727,,,,,,FALSE
"2020","Warren County Community College","NJ",2,,1024,"11113",34800,26600,"5800",0.5029585799,0.3846153846,0.5040650407,0.5533333333,,,,FALSE
"2020","St. John's College","NM",6,0.6704,320,"65456",33500,22300,"14750",0.7094972067,0.6271186441,0.74,0.7571428571,0.6437,0.4922,0.7591,FALSE
"2020","Bais Medrash Elyon","NY",2,0.8,44,"not reported",,,"-999",,,,,,,,FALSE
"2020","Antioch University-Los Angeles","CA",8,,130,"not reported",38200,33500,"20832",0.4620811287,0.4096385542,0.537037037,0.5342465753,,,,FALSE
"2020","Antioch University-Santa Barbara","CA",8,,87,"not reported",38200,33500,"20832",0.4620811287,0.4096385542,0.537037037,0.5342465753,,,,FALSE
"2020","Antioch University-New England","NH",1,,,"not reported",38200,33500,"20832",0.4620811287,0.4096385542,0.537037037,0.5342465753,,,,FALSE
"2020","Antioch University-Seattle","WA",8,,82,"not reported",38200,33500,"20832",0.4620811287,0.4096385542,0.537037037,0.5342465753,0,0,,FALSE
"2020","Antioch University-Midwest","OH",3,,39,"not reported",38200,33500,"20832",0.4620811287,0.4096385542,0.537037037,0.5342465753,,,,FALSE
"2020","Mid-America Christian University","OK",6,,1426,"26902",37700,35700,"12125",0.3762057878,0.271627907,0.4868651489,0.6,0.442,0.4512,0.5784,FALSE
"2020","Platt College","OK",6,,267,"not reported",25200,26200,"9834",0.3413775767,0.3131443299,0.3994490358,0.6486486486,,,,FALSE
"2020","Ponca City Beauty College","OK",6,,36,"not reported",,,"-999",,,,,,,,FALSE
"2020","Francis Tuttle Technology Center","OK",6,,708,"not reported",32000,28200,"-999",0.4114832536,0.3504823151,,,,,,FALSE
"2020","Central Technology Center","OK",6,,371,"not reported",28800,22400,"-999",,,,,,,,FALSE
"2020","Carrington College-Portland","OR",8,0.8361,234,"not reported",27100,24600,"9500",0.4061793519,0.3400809717,0.5737051793,0.6704545455,,,,FALSE
"2020","Career Technology Center of Lackawanna County","PA",2,,59,"not reported",39900,34200,"10268",0.5333333333,0.4772727273,,,,,,FALSE
"2020","Houston Graduate School of Theology","TX",6,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","Palo Alto College","TX",6,,6775,"9772",30000,26100,"5888",0.3594249201,0.318627451,0.4337349398,0.4423076923,,,,FALSE
"2020","Sebring Career Schools-Huntsville","TX",6,,31,"not reported",18100,14400,"5940",0.3695652174,,,,,,,FALSE
"2020","UCAS University of Cosmetology Arts & Sciences-San Antonio 410","TX",6,,60,"not reported",22600,16900,"4337",0.4418604651,0.4202898551,,,,,,FALSE
"2020","Central Texas Beauty College-Round Rock","TX",6,,156,"not reported",18600,15100,"-999",,,,,,,,FALSE
"2020","Unification Theological Seminary","NY",2,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","Athens Technical College","GA",5,,3732,"10412",27800,23500,"-999",,,,,,,,FALSE
"2020","GateWay Community College-Central City","AZ",6,,631,"not reported",34100,32800,"5500",0.3201856148,0.2512077295,0.44473342,0.5842696629,,,,FALSE
"2020","Carrington College-San Leandro","CA",8,0.9189,251,"not reported",30800,25700,"10704",0.3887273902,0.3163477058,0.5090479937,0.6643835616,,,,FALSE
"2020","Headmasters School of Hair Design","ID",7,,37,"not reported",15500,,"12000",0.2753623188,0.1923076923,,,,,,FALSE
"2020","The Salon Professional Academy-Nampa","ID",7,,69,"not reported",16600,13900,"8000",0.2222222222,0.1366906475,,,,,,FALSE
"2020","Beckfield College-Florence","KY",5,,687,"23770",26400,29000,"12667",0.2251950948,0.1820175439,0.2975460123,0.58,0.1942,0.0192,,FALSE
"2020","Dorsey School of Business-Wayne","MI",3,,290,"29948",22700,19600,"9500",0.2051093098,0.1838448176,0.2893203883,0.5,,,,FALSE
"2020","Ecumenical Theological Seminary","MI",3,,5,"not reported",,,"-999",,,,,,,,FALSE
"2020","Ross Medical Education Center-Saginaw","MI",3,,92,"not reported",21200,19000,"9500",0.2767894084,0.2214983713,0.4092920354,0.6178861789,,,,FALSE
"2020","Sussex County Community College","NJ",2,,1925,"15543",34600,26100,"6800",0.5178082192,0.35,0.5884615385,0.5586206897,,,,FALSE
"2020","Landmark College","VT",1,0.5722,393,"71560",23600,19300,"9500",0.6334661355,0.5230769231,0.5,0.7388059701,0.3303,,0.6364,FALSE
"2020","National American University-Independence","MO",4,,83,"not reported",34500,28200,"12902",0.2421296296,0.1932859644,0.3636022514,0.5,0.1091,0.0278,,FALSE
"2020","Yeshiva Gedolah of Greater Detroit","MI",3,0.9375,58,"14700",,,"-999",,,,,0.1291,0.1081,0.9152,FALSE
"2020","Austin Graduate School of Theology","TX",6,,26,"not reported",,,"-999",,,,,,,,FALSE
"2020","Collin County Community College District","TX",6,,26011,"10317",37500,31800,"5279",0.3690403423,0.3135860979,0.4220532319,0.4939226519,,,,FALSE
"2020","Owensboro Community and Technical College","KY",5,,2448,"11045",27300,24400,"5800",0.3325648415,0.2331838565,0.4680365297,0.6153846154,,,,FALSE
"2020","Jenny Lea Academy of Cosmetology","KY",5,,40,"not reported",,,"-999",,,,,,,,FALSE
"2020","Empire Beauty School-Hurstborne","KY",5,,76,"not reported",17100,15900,"7627",0.2741273101,0.2199170124,0.3806818182,0.5466666667,,,,FALSE
"2020","Cloyd's Beauty School 3 Inc","LA",5,,44,"not reported",,,"-999",,,,,,,,FALSE
"2020","Moore Norman Technology Center","OK",6,0.8352,551,"not reported",31300,27600,"-999",,,,,,,,FALSE
"2020","Fayette County Career & Technical Institute Practical Nursing Program","PA",2,,88,"not reported",39300,37800,"11550",0.4513274336,0.3582089552,,,,,,FALSE
"2020","Franklin County Career and Technology Center","PA",2,,74,"not reported",42100,,"9500",0.6153846154,0.5348837209,,,,,,FALSE
"2020","Paul Mitchell the School-Knoxville","TN",5,,177,"not reported",,,"9833",0.3178294574,0.2556818182,0.3725490196,0.5806451613,,,,FALSE
"2020","Ogle School Hair Skin Nails-Hurst","TX",6,,161,"not reported",19900,19200,"7607",0.33,0.2584269663,0.4505494505,0.5238095238,,,,FALSE
"2020","FIDM-Fashion Institute of Design & Merchandising-San Diego","CA",8,0.5865,66,"46456",37200,33900,"12461",0.62595226,0.5726495726,0.6144975288,0.7049044057,,,,FALSE
"2020","Tennessee College of Applied Technology Nashville","TN",5,,888,"not reported",27300,24900,"-999",0.375,0.25,,,,,,FALSE
"2020","ECPI University","VA",5,0.7221,12567,"25220",34600,29000,"13099",0.326870961,0.2736230011,0.3783459848,0.55,0.4802,0.297,0.5143,FALSE
"2020","Branford Hall Career Institute-Jersey City","NJ",2,,195,"not reported",36400,24000,"7807",0.3721068249,0.335021097,0.412371134,0.625,,,,FALSE
"2020","Paul Mitchell the School-Houston","TX",6,,471,"not reported",17200,22000,"9833",0.3759398496,0.3007518797,0.4827586207,0.6086956522,,,,FALSE
"2020","TDDS Technical Institute","OH",3,0.6279,318,"not reported",34800,35500,"5066",0.4061433447,0.3452380952,,,,,,FALSE
"2020","Fortis Institute-Forty Fort","PA",2,,164,"22604",22500,21400,"6333",0.35839599,0.3050847458,0.4736842105,,,,,FALSE
"2020","Laurel Business Institute","PA",2,1,230,"13760",21500,20500,"8573",0.4664310954,0.3990147783,,,,,,FALSE
"2020","Aviation Institute of Maintenance-Philadelphia","PA",2,,300,"26696",37200,27400,"14750",0.3186046512,0.2838283828,0.3434343434,,,,,FALSE
"2020","Carrington College-Phoenix East","AZ",6,,312,"not reported",25400,25200,"9166",0.3293361884,0.2785441738,0.4287200832,0.5860927152,,,,FALSE
"2020","Dorsey School of Business-Roseville","MI",3,,440,"34128",22700,19600,"9500",0.2051093098,0.1838448176,0.2893203883,0.5,,,,FALSE
"2020","Moler-Pickens Beauty Academy","OH",3,,75,"not reported",15600,14900,"6154",0.1648351648,,,,,,,FALSE
"2020","Red River Technology Center","OK",6,,512,"not reported",25700,19400,"-999",,,,,,,,FALSE
"2020","Southern Union State Community College","AL",5,,4063,"14688",30700,25300,"5500",0.3732274532,0.254601227,0.4858299595,0.5807560137,,,,FALSE
"2020","South University-Columbia","SC",5,,675,"29119",33400,26900,"12667",0.2547585843,0.2105572789,0.3232935014,0.4912993039,0.1667,0.0923,0.2778,FALSE
"2020","Clinton Technical School","MO",4,0.8333,20,"not reported",,,"8972",0.4418604651,,,,,,,FALSE
"2020","Greene County Career and Technology Center","PA",2,1,19,"not reported",,,"15934",0.3829787234,,,,,,,FALSE
